"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nDH","Ne","varE"
"80",0.848699905741108,0.00510912886241105,"./pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"2yr",3,"nDH96","Ne600","varE1"
"81",0.853932874445275,0.005731862619357,"./pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"2yr",4,"nDH96","Ne600","varE1"
"82",0.770095457687219,0.00647574373258319,"./pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"2yr",5,"nDH96","Ne600","varE1"
"83",0.787422430273776,0.00665026701121578,"./pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"2yr",6,"nDH96","Ne600","varE1"
"84",0.724373669331196,0.0080158716379332,"./pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"2yr",7,"nDH96","Ne600","varE1"
"85",1.00058419706681,0.00421481613623022,"./rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"1yr",1,"nDH96","Ne600","varE1"
"86",0.994486300397847,0.00342194359200237,"./rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"1yr",2,"nDH96","Ne600","varE1"
"87",0.928437641746454,0.00474195760923879,"./rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"1yr",3,"nDH96","Ne600","varE1"
"88",0.890990815108381,0.00470254557289383,"./rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"1yr",4,"nDH96","Ne600","varE1"
"89",0.850530928938866,0.00570368017735747,"./rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"1yr",5,"nDH96","Ne600","varE1"
"90",0.815527202094246,0.00596838549853401,"./rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"1yr",6,"nDH96","Ne600","varE1"
"91",0.782250695586153,0.00645047402749133,"./rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"1yr",7,"nDH96","Ne600","varE1"
"92",0.998126311469981,0.00338673295903266,"./rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"2yr",1,"nDH96","Ne600","varE1"
"93",0.9991354626555,0.00365794863382886,"./rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"2yr",2,"nDH96","Ne600","varE1"
"94",0.933917774051451,0.00476786444357229,"./rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"2yr",3,"nDH96","Ne600","varE1"
"95",0.93911199713933,0.00426075796796966,"./rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"2yr",4,"nDH96","Ne600","varE1"
"96",0.893842565505751,0.00471835854984453,"./rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"2yr",5,"nDH96","Ne600","varE1"
"97",0.889676438624633,0.00452921477189723,"./rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"2yr",6,"nDH96","Ne600","varE1"
"98",0.845725461449523,0.00644573469332102,"./rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE1_Ne600_Sd_GP","rand",1000,"2yr",7,"nDH96","Ne600","varE1"
"99",0.985698546483419,0.00581951888330644,"./rand_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"1yr",1,"nDH96","Ne600","varE1"
"100",0.98572649037594,0.00598836620977734,"./rand_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"1yr",2,"nDH96","Ne600","varE1"
"101",0.910412977954394,0.00657841509619124,"./rand_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"1yr",3,"nDH96","Ne600","varE1"
"102",0.843579178899032,0.00684146402502237,"./rand_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"1yr",4,"nDH96","Ne600","varE1"
"103",0.772550096335067,0.00800570828310559,"./rand_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"1yr",5,"nDH96","Ne600","varE1"
"104",0.723726080957129,0.00758748132268881,"./rand_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"1yr",6,"nDH96","Ne600","varE1"
"105",0.683926852163297,0.00803080072906439,"./rand_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"1yr",7,"nDH96","Ne600","varE1"
"106",0.990093124431329,0.00563197695091808,"./rand_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"2yr",1,"nDH96","Ne600","varE1"
"107",0.991356194958126,0.00517163150657626,"./rand_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"2yr",2,"nDH96","Ne600","varE1"
"108",0.907439373542109,0.0064276809960457,"./rand_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"2yr",3,"nDH96","Ne600","varE1"
"109",0.90461795450151,0.00676327088001215,"./rand_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"2yr",4,"nDH96","Ne600","varE1"
"110",0.827120897540054,0.00703815288263395,"./rand_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"2yr",5,"nDH96","Ne600","varE1"
"111",0.835980655610804,0.00753252997020306,"./rand_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"2yr",6,"nDH96","Ne600","varE1"
"112",0.763634515610116,0.0080001305195801,"./rand_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE1_Ne600_Sd_GP","rand",400,"2yr",7,"nDH96","Ne600","varE1"
"113",0.978871765367938,0.00340900591184382,"./pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP","pheno",1000,"1yr",1,"nDH96","Ne60","varE4"
"114",0.973132620974611,0.00329259608763993,"./pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP","pheno",1000,"1yr",2,"nDH96","Ne60","varE4"
"115",0.909074836039242,0.00430599412254757,"./pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP","pheno",1000,"1yr",3,"nDH96","Ne60","varE4"
"116",0.843812476874511,0.00443537659187141,"./pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP","pheno",1000,"1yr",4,"nDH96","Ne60","varE4"
"117",0.798661849861309,0.00623785572669264,"./pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP","pheno",1000,"1yr",5,"nDH96","Ne60","varE4"
"118",0.767523769000065,0.00659571403244178,"./pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Sd_GP","pheno",1000,"1yr",6,"nDH96","Ne60","varE4"
