"","Mean","SD","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nDH","Ne","varE"
"47",0.578022572374978,0.0518848153522817,"./rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"1yr",5,"nDH25","Ne60","varE1.22"
"48",0.55522410485573,0.0463530790634726,"./rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"1yr",6,"nDH25","Ne60","varE1.22"
"49",0.544039083744287,0.0482017975697521,"./rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"1yr",7,"nDH25","Ne60","varE1.22"
"50",0.703032700668592,0.00360209799166536,"./rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"2yr",1,"nDH25","Ne60","varE1.22"
"51",0.687117110140753,0.0186728252010027,"./rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"2yr",2,"nDH25","Ne60","varE1.22"
"52",0.684290243620413,0.0755045588876093,"./rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"2yr",3,"nDH25","Ne60","varE1.22"
"53",0.624441972084504,0.0189677401324046,"./rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"2yr",4,"nDH25","Ne60","varE1.22"
"54",0.638139799603523,0.0816140446283991,"./rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"2yr",5,"nDH25","Ne60","varE1.22"
"55",0.577636257624761,0.00101123273558509,"./rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"2yr",6,"nDH25","Ne60","varE1.22"
"56",0.578002690934523,0.000361709271023139,"./rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"2yr",7,"nDH25","Ne60","varE1.22"
"57",0.707238738388407,0.0151850516240396,"./pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"1yr",1,"nDH25","Ne600","varE1.22"
"58",0.705620486830576,0.0176332201459636,"./pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"1yr",2,"nDH25","Ne600","varE1.22"
"59",0.631486214195385,0.0305501471977135,"./pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"1yr",3,"nDH25","Ne600","varE1.22"
"60",0.609269543809753,0.0292658867140423,"./pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"1yr",4,"nDH25","Ne600","varE1.22"
"61",0.591800616677506,0.0319245856333615,"./pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"1yr",5,"nDH25","Ne600","varE1.22"
