"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nGP","Ne","varE"
"162",0.48491250398248,0.0130182760631934,"./rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
"163",0.497211394767352,0.0105488583779169,"./rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",3,"nDH24","Ne=60","heritability: 0.2"
"164",0.516301108398814,0.0084738367377378,"./rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",4,"nDH24","Ne=60","heritability: 0.2"
"165",0.517645395814066,0.0113191218789865,"./rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",5,"nDH24","Ne=60","heritability: 0.2"
"166",0.514697413684881,0.0108489682821319,"./rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",6,"nDH24","Ne=60","heritability: 0.2"
"167",0.529334312166632,0.010716754376368,"./rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",7,"nDH24","Ne=60","heritability: 0.2"
"168",0.530045513840967,0.0114640261025665,"./rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",8,"nDH24","Ne=60","heritability: 0.2"
"170",0.500364991889923,0.00960721375204738,"./rand_1000_2yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_2yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"2yr",2,"nDH24","Ne=60","heritability: 0.2"
"172",0.516211634279928,0.0123287939787253,"./rand_1000_2yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_2yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"2yr",4,"nDH24","Ne=60","heritability: 0.2"
"174",0.52450385298357,0.0118022034812149,"./rand_1000_2yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_2yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"2yr",6,"nDH24","Ne=60","heritability: 0.2"
"176",0.536786326099204,0.0138718899567786,"./rand_1000_2yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_1000_2yr_nDH24_varE4_Ne60_GPcor_Reps","rand",1000,"2yr",8,"nDH24","Ne=60","heritability: 0.2"
"178",0.432799497419399,0.0227245060151355,"./rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
"179",0.455258298518375,0.0184102139326016,"./rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"1yr",3,"nDH24","Ne=60","heritability: 0.2"
"180",0.484527080483337,0.0184389576411505,"./rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"1yr",4,"nDH24","Ne=60","heritability: 0.2"
"181",0.477972917444398,0.0179823116719125,"./rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"1yr",5,"nDH24","Ne=60","heritability: 0.2"
"182",0.466060331270759,0.0228953631357503,"./rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"1yr",6,"nDH24","Ne=60","heritability: 0.2"
"183",0.480057932719785,0.0201356139583393,"./rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"1yr",7,"nDH24","Ne=60","heritability: 0.2"
"184",0.453318320453514,0.020045461737733,"./rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"1yr",8,"nDH24","Ne=60","heritability: 0.2"
"186",0.376939214686803,0.0225409521787045,"./rand_400_2yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_2yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"2yr",2,"nDH24","Ne=60","heritability: 0.2"
"188",0.437411970050955,0.0218004481265215,"./rand_400_2yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_2yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"2yr",4,"nDH24","Ne=60","heritability: 0.2"
"190",0.44705798084727,0.0180022808201146,"./rand_400_2yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_2yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"2yr",6,"nDH24","Ne=60","heritability: 0.2"
"192",0.452722024377371,0.0189749134830852,"./rand_400_2yr_nDH24_varE4_Ne60_GPcor_Reps.csv","rand_400_2yr_nDH24_varE4_Ne60_GPcor_Reps","rand",400,"2yr",8,"nDH24","Ne=60","heritability: 0.2"
"194",0.32303561110131,0.0154530823963149,"./pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.2"
"195",0.301596713980082,0.0179822281722352,"./pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.2"
"196",0.311311248671537,0.0159852172514865,"./pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.2"
"197",0.343927294161365,0.0218048315311645,"./pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.2"
"198",0.335135005316378,0.0244743335833537,"./pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.2"
"199",0.334054809268156,0.02225518100205,"./pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.2"
"200",0.349686519380782,0.0218615275920543,"./pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.2"
"202",0.255342723224326,0.0137385724906907,"./pheno_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.2"
"204",0.29387272335746,0.0163158868348791,"./pheno_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.2"
"206",0.303550496046678,0.0200411477898744,"./pheno_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.2"
"208",0.303293122512354,0.0144367276791115,"./pheno_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.2"
"210",0.267759377993984,0.0236280351663997,"./pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",2,"nDH24","Ne=600","heritability: 0.2"
"211",0.309544613834477,0.0252614539763074,"./pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",3,"nDH24","Ne=600","heritability: 0.2"
"212",0.294289209587674,0.0250427266721272,"./pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",4,"nDH24","Ne=600","heritability: 0.2"
"213",0.309889904078794,0.0208916127399628,"./pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",5,"nDH24","Ne=600","heritability: 0.2"
"214",0.303086637904527,0.0250083801874779,"./pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",6,"nDH24","Ne=600","heritability: 0.2"
"215",0.28257784312034,0.0195272625419738,"./pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",7,"nDH24","Ne=600","heritability: 0.2"
"216",0.322391159297156,0.0176538150644087,"./pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",8,"nDH24","Ne=600","heritability: 0.2"
"218",0.183770900785141,0.0121124688288107,"./pheno_400_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_2yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"2yr",2,"nDH24","Ne=600","heritability: 0.2"
"220",0.289819637283466,0.0228408184103321,"./pheno_400_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_2yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"2yr",4,"nDH24","Ne=600","heritability: 0.2"
"222",0.317551705623492,0.0239559194164232,"./pheno_400_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_2yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"2yr",6,"nDH24","Ne=600","heritability: 0.2"
"224",0.289931233978447,0.0238354067234197,"./pheno_400_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","pheno_400_2yr_nDH24_varE4_Ne600_GPcor_Reps","pheno",400,"2yr",8,"nDH24","Ne=600","heritability: 0.2"
"226",0.33087856423802,0.01456408537913,"./rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.2"
"227",0.338310085461229,0.0151306555357208,"./rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.2"
"228",0.357410067197818,0.0161628804214741,"./rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.2"
"229",0.352190043722379,0.014216464200833,"./rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.2"
"230",0.36487290211679,0.0147076597560406,"./rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.2"
"231",0.38259167949134,0.0123853123062201,"./rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.2"
"232",0.350519789768473,0.0131215347324337,"./rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.2"
"234",0.312975696502167,0.0108253169273639,"./rand_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.2"
"236",0.342632116514705,0.0148989525140084,"./rand_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.2"
"238",0.343754458500134,0.0142652577739596,"./rand_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.2"
"240",0.325384600342975,0.0128741752084307,"./rand_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_1000_2yr_nDH24_varE4_Ne600_GPcor_Reps","rand",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.2"
"242",0.376129843782985,0.0236745919199444,"./rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"1yr",2,"nDH24","Ne=600","heritability: 0.2"
"243",0.374828653006219,0.0256219439667942,"./rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"1yr",3,"nDH24","Ne=600","heritability: 0.2"
"244",0.344916199852973,0.0224684036048072,"./rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"1yr",4,"nDH24","Ne=600","heritability: 0.2"
"245",0.424840783817104,0.0211711150763691,"./rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"1yr",5,"nDH24","Ne=600","heritability: 0.2"
"246",0.405798899173181,0.0275270603740141,"./rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"1yr",6,"nDH24","Ne=600","heritability: 0.2"
"247",0.388308847864904,0.021468657683434,"./rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"1yr",7,"nDH24","Ne=600","heritability: 0.2"
"248",0.363994001659606,0.0244759728047716,"./rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"1yr",8,"nDH24","Ne=600","heritability: 0.2"
"250",0.269697196637866,0.0179946387754774,"./rand_400_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_2yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"2yr",2,"nDH24","Ne=600","heritability: 0.2"
"252",0.323432801577897,0.0232070915262333,"./rand_400_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_2yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"2yr",4,"nDH24","Ne=600","heritability: 0.2"
"254",0.356842801511042,0.0270497973073538,"./rand_400_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_2yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"2yr",6,"nDH24","Ne=600","heritability: 0.2"
"256",0.384311107516205,0.0242860085031489,"./rand_400_2yr_nDH24_varE4_Ne600_GPcor_Reps.csv","rand_400_2yr_nDH24_varE4_Ne600_GPcor_Reps","rand",400,"2yr",8,"nDH24","Ne=600","heritability: 0.2"
