"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nGP","Ne","varE"
"164",2.54539267677241,0.0634854630002459,"./pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"1yr",4,"nDH96","Ne=60","heritability: 0.2"
"165",3.51574306242526,0.0748563534154305,"./pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"1yr",5,"nDH96","Ne=60","heritability: 0.2"
"166",4.34884328702304,0.0812820228268899,"./pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"1yr",6,"nDH96","Ne=60","heritability: 0.2"
"167",5.17905036038772,0.0825519866951114,"./pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"1yr",7,"nDH96","Ne=60","heritability: 0.2"
"168",5.97109528672463,0.0837366672201364,"./pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"1yr",8,"nDH96","Ne=60","heritability: 0.2"
"169",6.72098127917569,0.0881696221424583,"./pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"1yr",9,"nDH96","Ne=60","heritability: 0.2"
"170",7.41897211949426,0.0904820312537742,"./pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"1yr",10,"nDH96","Ne=60","heritability: 0.2"
"172",0.434216294487286,0.0140944198627958,"./pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"2yr",2,"nDH96","Ne=60","heritability: 0.2"
"174",1.5655744787148,0.0394465582562194,"./pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"2yr",4,"nDH96","Ne=60","heritability: 0.2"
"176",2.58649013001665,0.0644292249252715,"./pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"178",3.55596103846567,0.0769272800469659,"./pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"180",4.42536465286104,0.091322310217352,"./pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",1000,"2yr",10,"nDH96","Ne=60","heritability: 0.2"
"182",0.426796179596708,0.0186885606458309,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",2,"nDH96","Ne=60","heritability: 0.2"
"183",1.3021966190471,0.0657714430652582,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",3,"nDH96","Ne=60","heritability: 0.2"
"184",2.11926087154744,0.0948604375591771,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",4,"nDH96","Ne=60","heritability: 0.2"
"185",2.90971826546765,0.106236980991813,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",5,"nDH96","Ne=60","heritability: 0.2"
"186",3.63282621452608,0.111514780580158,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",6,"nDH96","Ne=60","heritability: 0.2"
"187",4.31136865952685,0.112648375333949,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",7,"nDH96","Ne=60","heritability: 0.2"
"188",4.87406265160566,0.122357837179027,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",8,"nDH96","Ne=60","heritability: 0.2"
"189",5.41537005465792,0.146124205082778,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",9,"nDH96","Ne=60","heritability: 0.2"
"190",5.94968945094326,0.167730093513207,"./pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"1yr",10,"nDH96","Ne=60","heritability: 0.2"
"192",0.427809152386212,0.0310884043069613,"./pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"2yr",2,"nDH96","Ne=60","heritability: 0.2"
"194",1.27665286368609,0.0407591072689183,"./pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"2yr",4,"nDH96","Ne=60","heritability: 0.2"
"196",2.15254163157337,0.0525706143718344,"./pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"198",2.94473795192046,0.0539693297570294,"./pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"200",3.71245923622703,0.0682179211247366,"./pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne60_Mean_GP","pheno",400,"2yr",10,"nDH96","Ne=60","heritability: 0.2"
"202",-0.0245787689358923,0.0151162695536699,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",2,"nDH96","Ne=60","heritability: 0.2"
"203",0.756728830599675,0.0373411553038497,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",3,"nDH96","Ne=60","heritability: 0.2"
"204",1.59958542217452,0.0548394245842272,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",4,"nDH96","Ne=60","heritability: 0.2"
"205",2.39614647018701,0.064158857110482,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",5,"nDH96","Ne=60","heritability: 0.2"
"206",3.15069554604297,0.0748036264718179,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",6,"nDH96","Ne=60","heritability: 0.2"
"207",3.83828558271176,0.0830634665408113,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",7,"nDH96","Ne=60","heritability: 0.2"
"208",4.50625690008182,0.101694337729553,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",8,"nDH96","Ne=60","heritability: 0.2"
"209",5.18329371812204,0.107904566158718,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",9,"nDH96","Ne=60","heritability: 0.2"
"210",5.84029420099162,0.128571651980018,"./rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"1yr",10,"nDH96","Ne=60","heritability: 0.2"
"212",-0.0170497175484933,0.022929024181631,"./rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"2yr",2,"nDH96","Ne=60","heritability: 0.2"
"214",0.867686842955687,0.0315111797446555,"./rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"2yr",4,"nDH96","Ne=60","heritability: 0.2"
"216",1.74687758806965,0.0493683269919018,"./rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"218",2.54675030653127,0.0547932722069955,"./rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"220",3.32457191127453,0.0638634677345625,"./rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Mean_GP","rand",1000,"2yr",10,"nDH96","Ne=60","heritability: 0.2"
"222",0.0176062687080943,0.0252414737596824,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",2,"nDH96","Ne=60","heritability: 0.2"
"223",0.620071059291502,0.0570411867459837,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",3,"nDH96","Ne=60","heritability: 0.2"
"224",1.28403168995677,0.074093725859565,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",4,"nDH96","Ne=60","heritability: 0.2"
"225",1.9960642008492,0.0843864418414826,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",5,"nDH96","Ne=60","heritability: 0.2"
"226",2.60821482741,0.0852857289715082,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",6,"nDH96","Ne=60","heritability: 0.2"
"227",3.13425784855621,0.0917810134315896,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",7,"nDH96","Ne=60","heritability: 0.2"
"228",3.6276464983472,0.0884524358441512,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",8,"nDH96","Ne=60","heritability: 0.2"
"229",4.14068632412583,0.0981926429455347,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",9,"nDH96","Ne=60","heritability: 0.2"
"230",4.62595701956051,0.0984090062448686,"./rand_400_1yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"1yr",10,"nDH96","Ne=60","heritability: 0.2"
"232",0.0100623748929364,0.0181194842664553,"./rand_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"2yr",2,"nDH96","Ne=60","heritability: 0.2"
"234",0.543052765772519,0.0603841495500574,"./rand_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"2yr",4,"nDH96","Ne=60","heritability: 0.2"
"236",1.1677145709323,0.0699030257025887,"./rand_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"238",1.84645874221623,0.104662816490148,"./rand_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"240",2.49450876955492,0.122491672340346,"./rand_400_2yr_nDH96_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Mean_GP","rand",400,"2yr",10,"nDH96","Ne=60","heritability: 0.2"
"242",0.411341018620216,0.0146829428566219,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"243",1.20164054795309,0.0469801312907172,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"244",2.03078093525866,0.0710862220339565,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"245",2.83359664837304,0.0811768018574124,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"246",3.61393221026357,0.0818587535959097,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"247",4.29470903520167,0.0890763197975327,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"248",4.94727185747814,0.0890680295808851,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"249",5.59637895270059,0.0852830544824407,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",9,"nDH96","Ne=600","heritability: 0.2"
"250",6.23848364046664,0.0870743090173412,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"1yr",10,"nDH96","Ne=600","heritability: 0.2"
"252",0.418554220295068,0.0147586194932411,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"254",1.24117189857883,0.0378643354715474,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"256",2.16182498658635,0.0678612126770263,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"258",2.98469664764782,0.0867915177317768,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"260",3.73239954386749,0.0924400686499033,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",1000,"2yr",10,"nDH96","Ne=600","heritability: 0.2"
"262",0.406875690043923,0.023671491677147,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"263",1.1068165681527,0.0580800889606384,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"264",1.84262112335697,0.0989498455028975,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"265",2.52352270660871,0.127699204489389,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"266",2.99193379113068,0.130734568564766,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"267",3.47370202572602,0.128155992146588,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"268",3.87178368835291,0.129831376859279,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"269",4.21919593261879,0.145494756727094,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",9,"nDH96","Ne=600","heritability: 0.2"
"270",4.60228981437737,0.159965879783809,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"1yr",10,"nDH96","Ne=600","heritability: 0.2"
"272",0.377289341197789,0.0244491939354679,"./pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"274",1.08282746512064,0.0676066573058895,"./pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"276",1.8700428660359,0.0962705840867183,"./pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"278",2.56330451353127,0.117348664955427,"./pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"280",3.13960965965397,0.124394406537086,"./pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Mean_GP","pheno",400,"2yr",10,"nDH96","Ne=600","heritability: 0.2"
"282",-0.00602748046785734,0.0167600264921297,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"283",0.507728040636544,0.0369163042292889,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"284",1.13002471726759,0.0696517827424721,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"285",1.74317355099757,0.0839580942309285,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"286",2.33949231139831,0.100148382565931,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"287",2.92768750687712,0.107535660484629,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"288",3.50904787067184,0.106177244466123,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"289",4.03204913746817,0.10033801964298,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",9,"nDH96","Ne=600","heritability: 0.2"
"290",4.56273869034002,0.0888593152256347,"./rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"1yr",10,"nDH96","Ne=600","heritability: 0.2"
"292",0.00393282890053411,0.012468012338193,"./rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"294",0.499635930660181,0.0354875389362609,"./rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"296",1.15088021134369,0.0666452823701299,"./rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"298",1.77312444313659,0.081515828573341,"./rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"300",2.35423386338953,0.0879378698168496,"./rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Mean_GP","rand",1000,"2yr",10,"nDH96","Ne=600","heritability: 0.2"
"302",-0.0193355323536972,0.0238224838357929,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"303",0.33138957475547,0.0680410903374378,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"304",0.96204732175868,0.0858421112226848,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"305",1.57669266854105,0.120428189270951,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"306",2.01424643912257,0.126592516892141,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"307",2.38133261998194,0.131767813760671,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"308",2.79317644643709,0.139126662929842,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"309",3.18892229109035,0.135731012976716,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",9,"nDH96","Ne=600","heritability: 0.2"
"310",3.52799456759867,0.145771513481541,"./rand_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"1yr",10,"nDH96","Ne=600","heritability: 0.2"
"312",-0.0718313187334493,0.0286782807292738,"./rand_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"314",0.446026255862491,0.0628722469576017,"./rand_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"316",1.13055403191887,0.120353347547118,"./rand_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"318",1.72194390273797,0.120591545106213,"./rand_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"320",2.27254130154887,0.108153905155976,"./rand_400_2yr_nDH96_varE4_Ne600_Mean_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Mean_GP","rand",400,"2yr",10,"nDH96","Ne=600","heritability: 0.2"
